total_cost,total_emission,P_0,P_1,P_2,P_3,P_4,P_5,P_6,P_7,P_8,P_9,P_10,P_11,P_12
19429.6074,3918.06958,128.663223,88.0411911,85.9490356,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,96.8985825,79.9543762
19377.3613,3936.71777,148.489288,97.7260056,96.9713593,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,70.7891922,65.5307617
19500.8691,3897.3418,103.283607,73.6867142,72.0511322,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.485802
19495.5078,3898.72412,104.56414,74.4302139,73.9176254,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,106.595245
19495.6133,3898.69702,105.30452,74.31884,73.2886887,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,106.595245
19499.5605,3897.67627,103.645676,72.8044739,73.5228958,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.534103
19498.9629,3897.83032,104.444489,73.0916901,72.9372406,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.033974
19377.918,3936.5144,146.667648,97.7644196,98.2127304,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,68.8461838,68.0155792
19393.6016,3930.58643,141.216873,94.3691559,94.8168106,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,78.7776871,70.3260422
19369.4805,3939.81299,150.91832,99.2644501,99.1596603,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,65.6191559,64.5448761
19427.8535,3918.63135,127.791969,88.6280975,87.3477097,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,100.96627,74.7724762
19364.9922,3941.60522,151.916138,100.778702,100.110001,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.5980797,63.1036453
19514.123,3894.04297,100.827881,69.5382919,69.1409836,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19511.1582,3894.75879,100.11425,70.7162018,70.6750336,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,118.001945
19490.0625,3900.15576,106.64843,75.3844223,74.9172058,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,102.557137
19514.3457,3894.01392,102.338852,68.6778412,68.4904861,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19496.2207,3898.54077,104.373001,73.602829,74.4162521,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,107.115158
19504.7832,3896.34814,102.636017,71.8754196,71.7017365,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.294121
19509.5996,3895.14453,99.7181931,71.1220016,71.7138214,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,116.95327
19514.5391,3893.99878,103.634445,67.8920517,67.9806824,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19509.4902,3895.16943,100.210541,71.3752441,71.0935669,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,116.827835
19509.418,3895.18848,99.7021713,71.4296646,71.5475845,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,116.827835
19446.0234,3912.81396,123.013573,84.6604156,82.3466949,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,111.675468,77.8103867
19445.6992,3912.92676,120.546921,84.2884369,85.1851883,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,111.675468,77.8103867
19514.25,3894.02539,101.686226,69.2442322,68.5767975,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19506.7324,3895.85718,100.930229,71.9625549,71.7872925,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,114.827255
19468.8555,3906.00122,114.001564,79.2602921,79.4220352,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,86.8234634
19503.6348,3896.63867,101.829498,72.2404175,72.8678741,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,112.569611
19498.4668,3897.95703,104.556595,73.5013275,72.7741928,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,108.675087
19514.3691,3894.01147,102.493011,68.7882309,68.2258759,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19513.002,3894.30518,98.8447266,70.5190506,70.7268677,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.416687
19501.2148,3897.25439,103.757835,72.1083069,72.9576263,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.68338
19513.7676,3894.11743,98.3539276,70.708374,70.4449539,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19514.1055,3894.0459,100.712395,69.5265503,69.2682037,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19398.7891,3928.69507,139.760391,93.4869308,93.193367,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,79.7137985,73.352005
19513.8262,3894.10229,98.7685089,70.5278625,70.2107849,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19496.6699,3898.42285,105.401604,73.6937866,73.0824203,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,107.329521
19492.6777,3899.46533,106.718643,74.0910873,74.3038101,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,104.393616
19491.5605,3899.76172,106.421143,75.5728455,73.8808289,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.632599
19514.2734,3894.02197,101.852753,68.9599152,68.6945343,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19396.0059,3929.68994,140.910522,94.4762726,93.149231,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,82.6710892,68.2993774
19395.9199,3929.72363,140.245163,95.3200226,92.9707718,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,82.6710892,68.2993774
19504.7266,3896.36133,102.120369,72.1694031,71.9126129,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.305054
19512.8086,3894.35352,99.6449661,70.5483093,70.1131973,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.20092
19508.6035,3895.38989,100.350479,71.6882629,71.2746124,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,116.193977
19511.6602,3894.63403,98.9925919,70.9952011,71.0536423,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,118.465752
19507.707,3895.61426,101.635323,71.5500412,70.8811569,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,115.440643
19498.0469,3898.0686,103.46151,74.674942,72.8843079,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,108.486389
19514.1895,3894.0332,101.282181,69.1575317,69.0675735,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19513.9492,3894.0752,99.6213455,70.0899734,69.7959366,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19499.1875,3897.77246,103.397049,73.5396881,73.2759933,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.294716
19374.1133,3937.98291,148.0896,99.6123734,97.8871307,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,68.8261642,65.0913162
19385.0312,3933.78174,143.395401,96.4777298,97.0829468,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,76.4167862,66.1336517
19497.0723,3898.31763,103.87645,74.1699753,73.6977463,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,107.763
19470.7441,3905.46387,114.409584,79.0422974,77.9293976,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.1261292
19470.7129,3905.47241,114.201202,78.2959442,78.8839417,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,88.1261292
19496.1855,3898.54834,104.14904,74.6203232,73.6255951,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,107.112282
19480.8555,3902.6416,109.95977,76.9034653,76.9142914,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,95.7299271
19480.9082,3902.62598,110.353485,76.9632034,76.4607086,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,95.7299271
19513.1035,3894.28125,98.6082458,70.5208588,70.8684311,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.509857
19502.2246,3896.99414,102.231194,73.0723724,72.6611481,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,111.542397
19511.3242,3894.71582,99.4805298,71.0770645,70.7667847,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,118.182777
19511.2051,3894.74951,98.6048431,71.850174,70.8695831,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,118.182777
19495.0547,3898.84497,104.984642,75.1203537,73.1691284,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,106.233124
19500.7949,3897.36304,104.308281,72.9566422,71.9104004,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,110.332008
19513.8379,3894.09961,98.8593979,70.2445602,70.4031448,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19512.9785,3894.30981,99.1568375,70.6419754,70.3387604,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.369598
19497.2324,3898.2793,105.328102,72.9388428,73.508522,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,107.731911
19493.9863,3899.12305,104.823769,74.9836197,74.2018051,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,105.498093
19463.9336,3907.41968,116.743759,80.4449158,79.2653809,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,83.0532837
19455.6875,3909.84937,118.411339,82.635849,81.455246,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,77.0049515
19455.8418,3909.80957,119.539185,82.9313049,80.0318146,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,77.0049515
19457.7578,3909.24683,116.899948,83.6627121,80.3180237,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,78.6265411
19513.6953,3894.13574,98.8474579,70.595459,70.1655197,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.898964
19511.1758,3894.75439,100.029839,70.4775925,70.9758072,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,118.024033
19507.5332,3895.65771,100.922005,72.3145142,70.8828659,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,115.387756
19499.9336,3897.58472,104.55661,72.2391891,73.0078201,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.703796
19505.3809,3896.19727,101.210869,72.7561874,71.6880035,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.852226
19507.8301,3895.58252,100.597649,71.7772141,71.5040359,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,115.628311
19490.8438,3899.94971,106.164474,75.3757172,74.8134003,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,103.153725
19492.7012,3899.46045,106.867348,73.9663544,74.279007,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,104.394524
19508.1348,3895.50659,101.032715,71.4048004,71.2702026,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,115.799515
19393.1406,3930.75903,140.96582,95.7217789,94.0511703,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,77.4024963,71.365303
19366.3516,3941.06104,152.011993,100.267769,99.5188675,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,63.7311707,63.9767227
19513.2051,3894.25513,99.0251999,70.7756805,70.1671066,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.539291
19441.7734,3914.1604,124.593834,83.0546341,85.6465759,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,108.17968,78.0318604
19499.6719,3897.64771,102.995079,73.404808,73.4315872,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.675728
19499.8203,3897.60962,104.03968,73.1016922,72.6903152,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.675728
19495.0156,3898.85474,105.565559,74.7710953,73.0220184,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,106.148643
19508.582,3895.39575,100.277863,71.9922562,71.051651,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,116.185432
19499.873,3897.5957,103.3134,73.0775299,73.3309708,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,109.785423
19508.6836,3895.37109,101.009186,71.0512619,71.2614746,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,116.185432
19504.5625,3896.4043,101.506805,73.1363144,71.614624,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.249527
19514.459,3894.00391,103.103943,68.1005173,68.3027496,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19505.0605,3896.27856,102.221359,72.4325333,71.3260422,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,113.527458
19507.2188,3895.73804,100.768555,72.2432632,71.3236237,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.422508,115.748688
19513.9453,3894.07593,99.6038055,69.9950027,69.9084625,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19513.7832,3894.11304,98.462471,70.7681198,70.2765198,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,119.999962
19510.4512,3894.93433,99.0760956,71.2831573,71.5368271,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,117.611153
19498.375,3897.98315,104.956322,73.5286484,72.4521866,179.999374,179.999649,179.999573,179.997787,179.998779,179.999588,119.999222,119.999512,119.999237,108.57016
